date,ret_equity,ret_bond,ret_commodity
2018-01-01,-0.0041314993772288,0.0023240893335785,-0.0023385423615946
2018-01-02,-0.0140964608572141,0.0004273858298757,-0.006564962156005
2018-01-03,-0.0168638484119232,-0.0002139223647795,-0.0007045309576251
2018-01-04,-0.0040707572570597,-0.0009053625421238,-0.0045359806404962
2018-01-05,0.0017897484454148,-0.0048028160530642,-0.0123466135219883
2018-01-08,0.0080451143769775,0.0006348942428978,-0.0039521476479923
2018-01-09,0.0124929474107424,0.0037687050785254,-0.005094892522773
2018-01-10,0.0021024906283123,-0.0042172700091814,0.0013151987397143
2018-01-11,0.0051663644427069,-0.0036283219865431,0.0027098347621066
2018-01-12,-0.0021129907382858,-0.0005087622612566,-0.0047732711710319
2018-01-15,0.0021436027745081,-0.0003224371563237,0.0135331179489446
2018-01-16,0.0086167956460916,-0.0041677188945619,0.0088161929535018
2018-01-17,0.0022843699057134,-0.0036648315411867,-0.0124884005177574
2018-01-18,-0.0031958245281255,0.0007395181298104,0.0039971765141176
2018-01-19,0.0018194069289633,-0.0043047580173286,-0.0013079657315951
2018-01-22,0.0085149889961896,0.002708246086491,-9.43058327445854e-06
2018-01-23,0.0008365801180391,0.0012598766894407,-0.0116702778976875
2018-01-24,0.005638624054589,0.0016261795042278,-0.0025187636976467
2018-01-25,0.0005603809561917,-0.0016590522131517,0.0021858424585396
2018-01-26,0.0027716492158169,0.002750785461037,0.0033482795375967
2018-01-29,0.0051826082084106,-0.0034571129083016,0.000686490737859
2018-01-30,0.0104498778012536,0.0032781513210239,0.0093931634017614
2018-01-31,-0.00111405851789,0.0011195245512635,0.0065564025716988
2018-02-01,0.0060846985886258,0.0041726646061072,0.0047402203689925
2018-02-02,-0.0032186518996439,-0.0075717957412147,0.0096540329150469
2018-02-05,-0.0079637167047711,-0.0002263037043993,-0.0021673899957993
2018-02-06,0.0036855815927972,-0.0005005925338044,-0.0121818067253105
2018-02-07,-0.0064900335708177,-0.0011638697509141,0.0078772692109719
2018-02-08,0.0094442402126921,0.0022342538381562,4.326751186771425e-05
2018-02-09,-0.0016653034266024,0.0018152386317277,-0.004131548596611
2018-02-12,-0.0028781324757277,-0.0018795739284039,0.0056899026964601
2018-02-13,0.0040889971360844,-0.0044029639675026,-0.001116484101045
2018-02-14,-0.0031564500645224,0.0003147238503362,0.0007460292806643
2018-02-15,0.0055908915204023,-0.0013003309781686,-0.0075829118880177
2018-02-16,0.0053597473086381,-0.0006077958986702,-0.0034727658831076
2018-02-19,-0.0077120150941284,0.0008979794047236,0.0102288853531022
2018-02-20,-0.0023939455617723,-0.0053417517164312,-0.0012666849532977
2018-02-21,0.0008672169317941,0.0072881424999952,0.0008040085789802
2018-02-22,0.0015156524262189,-0.0001267641685173,0.0026991644507451
2018-02-23,0.0093554747968231,0.0015320147571578,0.0112630256006062
2018-02-26,-0.0051929816313853,0.0047214660639679,-0.0079982122117574
2018-02-27,0.0130961465261312,0.0055791553044846,0.0087946782795387
2018-02-28,0.0112156245551156,-0.0002737803653814,0.0002409595290721
2018-03-01,0.0085963898265686,-4.9763983238549245e-05,-0.0074326490521646
2018-03-02,0.0094738849299174,-0.0032924599007805,0.0067349928734262
2018-03-05,-0.0131811608509025,0.0001828278065187,-0.009992704045082
2018-03-06,-0.0049232925987341,0.0012953781312086,-0.0100952579736251
2018-03-07,-0.0089297196364902,0.0014952904714645,-0.0141087197365648
2018-03-08,-0.0041563192728821,-0.0033375547184821,0.003955820235822
2018-03-09,0.0121051521344743,9.416073335625636e-05,0.0080039420863131
2018-03-12,-0.0030189854834508,-0.0017189423999865,0.0013827257880097
2018-03-13,-0.0027310873189002,-0.0018320151242721,0.0011210064302325
2018-03-14,-0.0191510501826617,-0.0021372887899376,-0.0035301826970454
2018-03-15,-0.003848470923112,0.0028302476009017,-0.0079597338263568
2018-03-16,-0.0090513308773446,0.0036818201997225,-0.0087733478716731
2018-03-19,-0.0051769749340036,0.0059311869785262,0.0038503348225125
2018-03-20,0.0041745032140061,-0.0026726373731342,-0.0035624481478631
2018-03-21,0.0084901608552397,0.0005537348140485,0.0026088456643501
2018-03-22,-0.0041959908413277,0.0003303117757933,0.0042460700503268
2018-03-23,-0.0128249548704393,0.0090224330807134,-0.0063313339510985
2018-03-26,-0.0041339163267621,-0.0026239578910538,-0.007249448315748
2018-03-27,-0.0037954900894697,0.0025077505514127,-0.0028011782344237
2018-03-28,-0.0043111972807451,-0.0020624245187722,-0.0019483688784766
2018-03-29,0.0162071365185932,0.0015916817048363,0.0028473910858525
2018-03-30,0.0009492948688547,0.0007371773348241,-0.0080901990341177
2018-04-02,-0.0015117980975459,0.0007978095643223,-0.0064972416842787
2018-04-03,0.0022801656309303,0.0011743219031193,-0.0069106068825167
2018-04-04,-0.0073390547694655,0.0035664591587995,0.0048641909184552
2018-04-05,0.015875427031701,0.0006798018114238,-0.0006311342384357
2018-04-06,-0.0051464820281105,0.011716820321816,0.0017518170625173
2018-04-09,-0.0075696317372862,0.0032817714303811,0.0051412058464044
2018-04-10,-0.0052364385725282,0.0027509233988169,-0.0039463356631286
2018-04-11,0.0082703972848494,-0.0018368098090741,0.0014412247019564
2018-04-12,-0.0058633684131803,-0.0052850886419353,0.0138328018150513
2018-04-13,-0.0029760977852776,-0.0008388590468018,-0.0120058189190362
2018-04-16,-0.0106593315335288,-0.0023265208042047,-0.0032864541584967
2018-04-17,0.005673356161373,-0.0025063201604026,0.0067801325880449
2018-04-18,-0.0020277649794014,-0.0016613686783405,-0.0003201885967405
2018-04-19,-0.0223624905753529,-0.0043895132571446,-0.0035830941740653
2018-04-20,7.088775422785275e-05,0.0027112733425804,-0.0044135538445615
2018-04-23,0.0083739007196739,0.0010481199283246,0.0023089114614835
2018-04-24,-0.0055997810180851,-0.0003133219174227,-0.0101261777645588
2018-04-25,0.0066701443732719,0.0049414606184414,-0.0019927317409409
2018-04-26,-0.0007478803150658,0.0030424496753142,-0.0088060833120484
2018-04-27,-0.0229259404926262,-0.0029207515023336,-0.0010610529552784
2018-04-30,0.0021457177979442,-0.0022803494157612,0.0095325281368871
2018-05-01,-0.005880481382912,-0.0023082612781832,0.0032867159985412
2018-05-02,0.0077435879596658,-0.0029673207405991,-0.0192991486118937
2018-05-03,0.0057683096437602,0.0046946974583382,-0.0063823641108336
2018-05-04,0.0152369653199873,-0.0004744530023671,0.0025470338907163
2018-05-07,-0.0104372357128261,0.0044485863587087,-0.0134799651104401
2018-05-08,0.0024160190514795,0.0014490553257736,-0.0057577767130295
2018-05-09,-0.0003255641794117,0.000430990616625,-0.0041309033650062
2018-05-10,0.0039317409109282,0.0017812268964588,0.0022762452047651
2018-05-11,-0.0121073116593509,0.0073838742646809,-0.0127287005432295
2018-05-14,0.0197858275611428,0.0005191039326397,0.0061486547250148
2018-05-15,-0.001125867894709,-0.0003276054356997,-0.0045704909229765
2018-05-16,0.0065439526594267,0.0022510930561319,-0.0015961298930099
2018-05-17,-0.0015176011577316,0.0029625538042906,-0.0051965015374783
2018-05-18,-0.0043535898560921,0.0021542567104788,0.0040886847220282
2018-05-21,0.009741326199895,0.0017283006788745,-0.0002490672803845
2018-05-22,-0.0055904092523984,0.0008495705084741,-0.0020564960152026
2018-05-23,-0.0107856220640654,0.0025456862857822,-0.0078261290980457
2018-05-24,0.0029424107552819,0.0031772477228972,-0.0003464605544996
2018-05-25,-0.009290886515798,0.0044763163421799,0.0023188937363216
2018-05-28,-0.0014426547457555,-0.0007869975161937,0.0042416889931198
2018-05-29,-0.0025634406603304,0.0005984011253786,-0.0017179313738189
2018-05-30,-0.0033565435870548,0.0066089957323239,-0.0067189947300204
2018-05-31,0.0129638005196925,0.0028057609920522,-0.0035692187144578
2018-06-01,-0.0086705912405649,0.002471326380379,0.0012489166119482
2018-06-04,0.002383360384472,0.0003049310882259,-0.0051912906538171
2018-06-05,0.0047628035631506,-0.0007718287415528,0.0084724965042249
2018-06-06,0.0091284905273993,0.000754890006282,0.0011662994676433
2018-06-07,0.0076322310677867,0.0004293787007713,-0.0027959253968481
2018-06-08,-0.0010727988345834,-0.0011195420474865,-0.0037583188374741
2018-06-11,0.0009319372170487,-0.0038763516459815,-0.0094733225258027
2018-06-12,0.0078309115820601,0.00052881017683,0.0014397455304748
2018-06-13,-0.0159911876367169,0.0006231890722587,0.0002242999384735
2018-06-14,0.0026614324984397,2.3518863249597985e-05,-0.0058113057554666
2018-06-15,0.0022680634392749,-0.0025089015128463,0.0031175995812433
2018-06-18,0.0005603809561917,0.0001425824381764,0.0076660561166117
2018-06-19,-0.0051921153226326,-0.000799371144262,0.0029531755903645
2018-06-20,-0.0018969283473982,0.0005351052380256,-0.0005023727338648
2018-06-21,0.0078795675736598,0.0010420149546275,0.0030842297067384
2018-06-22,-0.0155631551137124,0.0073741443430378,0.0010621765812281
2018-06-25,0.0059253363762308,0.0001335566982164,0.0081847021423882
2018-06-26,-0.0194637112098832,-0.00090539330086,-0.0124152458558953
2018-06-27,0.0106724663917304,-0.0018576182524344,-0.0106067358086345
2018-06-28,0.007442640030156,0.0005954478719344,0.0037894185379967
2018-06-29,-0.0201788603548313,-0.0003285912522631,-0.0006413038479145
2018-07-02,0.0077631167717112,-0.004355519371173,0.0062485687761489
2018-07-03,-0.0202210888474182,-4.105276625617067e-05,0.0009097825273942
2018-07-04,0.0140556692408493,-0.0013631406485126,0.0143969093369132
2018-07-05,-0.0084213696417959,-0.000844065657214,-0.0138333922339222
2018-07-06,6.642548060631825e-05,-0.0012125397259069,0.000439717746674
2018-07-09,-0.0034833239398046,8.812826023644189e-05,-0.0084602199383562
2018-07-10,-0.0018652750281987,0.0022666315156849,0.0029393269527593
2018-07-11,0.0148382260237656,0.0030734020086802,-0.0050860615925026
2018-07-12,-0.0010395072907495,0.0048514175743792,-0.0054082573351344
2018-07-13,-0.0033802389929685,0.000385915869156,0.0069473031262368
2018-07-16,-0.0236713122687256,0.0007613706875069,0.0036109493465965
2018-07-17,-0.010340520179038,0.0047567800270696,0.0007918536128873
2018-07-18,0.0084145106932499,0.0025598545874437,0.0077992133044838
2018-07-19,0.019672264633391,-0.0070478820233614,-0.0009362870074371
2018-07-20,0.0016375101143608,0.0043219994334633,0.0055815864345882
2018-07-23,-0.0042093306999644,-0.0038718805799752,0.0097305180956686
2018-07-24,0.017113023935455,8.82418875225888e-05,0.0058492189820608
2018-07-25,0.0050970807893359,-0.0002023873031741,-0.0122225208797145
2018-07-26,0.0116404310261499,0.0003098601934028,0.0088475677036489
2018-07-27,0.0104005748891909,-0.0036293247252632,0.0003126913817111
2018-07-30,-0.0013402736763182,-0.0028158916932865,0.0061505009660634
2018-07-31,-0.0036079605198474,-0.0018885865971687,-0.0048257051438872
2018-08-01,0.0034960384665491,-0.0016007495818332,-0.005733218649923
